,Date,Index_Component_Count,Internal_Number,ISIN,SEDOL,Instrument_Name,Country,Currency,ICB,Mcap_Units_Index_Currency,InfoCode,Close_USD_Cutoff,shares_Cutoff,freeFloat_Cutoff,Free_Float,Capfactor,Free_Float_Market_Cutoff,Full_Market_Cap_Cutoff,FOR_FF,Weight
176507,2023-12-18,2027,KR82F0,KR7298050006,BD8318,HYOSUNG ADVANCED MATERIALS,KR,KRW,55101020.0,744711867.0,307586.0,305.7838143,4479948.0,0.5653,0.5653,1.0,774401975.5038877,1369895587.3056564,0.5700000000000001,0.0005406074543569184
175455,2023-12-18,2027,IN902G,INE216P01012,BD102C,AAVAS FINANCIERS,IN,INR,30201025.0,976729216.0,309100.0,17.26986752362,79085693.0,0.6579,0.6581,1.0,898832612.2034949,1365799441.1236815,0.66,0.0007090354249152696
177423,2023-12-18,2027,PH04MW,PHY731961264,674472,ROBINSONS LD.,PH,PHP,35101010.0,501999643.0,35099.0,0.261668728596,5193830685.0,0.351,0.3461,1.0,470371729.180036,1359063071.8868418,0.35,0.0003644157708719738
175670,2023-12-18,2027,IN067I,INE168A01041,BQQF4T,Jammu Kash Bk,IN,INR,30101010.0,642355073.0,38627.0,1.31304714195,1031479861.0,0.4016,0.4016,1.0,543919684.0795574,1354381683.4650333,0.4,0.0004663037561180457
173919,2023-12-18,2027,CN91MV,HK0000145638,B7TWG0,BEIJING TGRT.CHS.MDCIN.,CN,HKD,20103015.0,369904869.0,266711.0,1.61325775422,837100000.0,0.2833,0.2833,1.0,382584770.11410725,1350458066.057562,0.28,0.00026852442997839243
175665,2023-12-18,2027,IN30PX,INE0IX101010,BP6VTX,DATA PATTERNS INDIA,IN,INR,50201020.0,323526441.0,349734.0,24.103108745905,55983969.0,0.4747,0.4747,0.5055825,323853063.484943,1349387692.8343744,0.24,0.00023485701441919386
173924,2023-12-18,2027,B1P1JS,KYG368441195,B1P1JS,FUFENG GROUP,CN,HKD,55201000.0,736446916.0,34030.0,0.531350768255,2536489037.0,0.5428,0.5428,1.0,731567058.2951258,1347765398.4803352,0.54,0.000534607692142179
177689,2023-12-18,2027,487454,CS0008418869,487454,PHILIP MORRIS,CZ,CZK,45103010.0,297903917.0,3067.0,704.2253996999999,1913698.0,0.224,0.224,1.0,301879141.5259403,1347674738.9550903,0.22,0.00021625689793435871
175470,2023-12-18,2027,IN70AM,INE916U01025,BD8DJG,SHEELA FOAM LTD,IN,INR,40202015.0,564835351.0,294439.0,13.794789334240004,97565616.0,0.2704,0.3451,1.0,464469095.7618463,1345897118.985356,0.35,0.00041002999249225945
177016,2023-12-18,2027,ID20A7,ID1000115306,629176,CIPUTRA DEVELOPMENT,ID,IDR,35101010.0,639432522.0,31636.0,0.07286692,18450388228.0,0.4669,0.47,1.0,631878792.5999504,1344422962.978618,0.47,0.0004641821935025567
177065,2023-12-18,2027,B07XWG,ES0105375002,BGT2VX,AMREST HLDG,PL,PLN,40501040.0,479029637.0,23947.0,6.11492291312,219554183.0,0.3295,0.3295,1.0,442372499.9662047,1342556904.2980416,0.33,0.0003477411923933914
176840,2023-12-18,2027,KR049O,KR7017800004,641118,Hyundai Elevator,KR,KRW,50204000.0,842549194.0,44891.0,34.33770082,39092385.0,0.6072,0.6072,1.0,815070439.1495394,1342342620.470256,0.61,0.000611630343388651
175559,2023-12-18,2027,IN60KV,INE739E01017,B02N2W,CERA SANITARYWARE,IN,INR,50101035.0,643910364.0,252205.0,103.176126676925,13005874.0,0.5013,0.5013,1.0,672692316.0984412,1341895703.3681254,0.5,0.00046743278594226666
175996,2023-12-18,2027,TW30LD,TW0002539004,601863,SAKURA DEVELOPMENT,TW,TWD,35101010.0,503555513.0,45191.0,1.5685025146,854502764.0,0.3741,0.3753,1.0,503010737.1952139,1340289734.0666504,0.38,0.0003655452210087075
175495,2023-12-18,2027,IN80R4,INE665A01038,BJS6GL,SWAN ENERGY,IN,INR,55101020.0,683645999.0,5283.0,5.07111996649,263917000.0,0.4355,0.4355,1.0,582853501.5494195,1338354768.1961412,0.44,0.0004962780097617034
177544,2023-12-18,2027,BR027B,BRBRKMACNPA4,B0774N,Braskem,BR,BRL,55201020.0,494363173.0,34174.0,3.878539707106,345060392.0,0.3825,0.3893,1.0,521012037.0692039,1338330431.7215614,0.39,0.00035887224083047794
177367,2023-12-18,2027,SA2026,SA0007870047,B128FT,SAUDI REAL ESTATE,SA,SAR,35101010.0,490708441.0,1514.0,3.566584282716,375000000.0,0.3542,0.3542,1.0,473731557.35175264,1337469106.0185,0.35,0.0003562191672721956
175720,2023-12-18,2027,IN10IO,INE133A01011,612489,Akzo Nobel,IN,INR,50203010.0,350474809.0,41394.0,29.358295138230005,45540314.0,0.2524,0.2524,1.0,337455261.12475616,1336985979.0996678,0.25,0.0002544195986468915
177579,2023-12-18,2027,EG0082,EGS3C251C013,616261,Ezz Steel,EG,EGP,55102010.0,391187969.0,12957.0,2.458584564452,543265027.0,0.2783,0.2783,1.0,371715015.6242228,1335663009.788799,0.28,0.000283974435573407
175944,2023-12-18,2027,TW005U,TW0002498003,651053,HTC Corp,TW,TWD,15101010.0,1239246747.0,6992.0,1.6069148210800002,831092086.0,0.9473,0.9473,1.0,1265113646.8270853,1335494190.6756942,0.95,0.0008996043421660181
177524,2023-12-18,2027,BR705E,BRARZZACNOR3,B3NS1W,AREZZO INDUSTRIA E ON,BR,BRL,40204025.0,892722238.0,248686.0,12.030974710908,110989206.0,0.6017,0.6017,1.0,803455022.5038238,1335308330.569759,0.6,0.0006480523782669776
175569,2023-12-18,2027,IN138H,INE150B01039,BMGH71,ALKYL AMINES CHEMICALS,IN,INR,55201020.0,601259560.0,5499.0,26.07867510788,51113940.0,0.4234,0.4235,1.0,564518654.013945,1332983834.743672,0.42,0.00043647135831039586
177678,2023-12-18,2027,MX303P,MXCFFI0U0002,B80RZK,MACQUARIE MEXICO REAL ESTATE,MX,MXN,35102020.0,1420480780.0,264722.0,1.74999643488,761288719.0,1.0,1.0,1.0,1332252544.164362,1332252544.164362,1.0,0.0010311672641020637
177485,2023-12-18,2027,BR10AD,BRAESBACNOR7,BMYVVL,AES BRASIL ON,BR,BRL,65101010.0,605206016.0,287245.0,2.203853978894,601927311.0,0.3474,0.4069,1.0,539777223.0464574,1326559899.352316,0.41,0.0004393362025896822
174050,2023-12-18,2027,CN40HK,CNE100001QS1,BGY6SV,CHINA CINDA ASSET MAN. 'H',CN,HKD,30202010.0,887838108.0,270042.0,0.097307610572,13567602831.0,0.6802,0.6802,1.0,898021134.8212037,1320231012.6745129,0.68,0.0006445068498511557
176131,2023-12-18,2027,KR05CS,KR7036930006,620178,Jusung Eng,KR,KRW,10102020.0,954047695.0,20064.0,27.32288835,48249212.0,0.7545,0.7545,1.0,994663259.5846416,1318307832.4514802,0.75,0.0006925702658757762
175053,2023-12-18,2027,TR30D0,TREALFS00023,BQWN61,ALFA SOLAR ENERJI SANAYI VE TICARET AS,TR,TRY,60102020.0,228838195.0,359337.0,3.58034333252,368000000.0,0.2,0.2,1.0,263513269.273472,1317566346.36736,0.2,0.0001661201325513215
177346,2023-12-18,2027,MY301O,MYL5227TO002,B89JCF,IGB REAL ESTATE INV.TST.,MY,MYR,35102045.0,523930605.0,263150.0,0.3691370590239999,3566580434.0,0.4014,0.4009,1.0,527807706.1826819,1316557012.1793015,0.4,0.00038033607785751877
175208,2023-12-18,2027,TR20AW,TREGESN00029,BNR5HB,GIRISIM ELEKTRIK S,TR,TRY,50101015.0,342675535.0,343461.0,2.84902441368,460000000.0,0.2938,0.3207,1.0,420293779.55490094,1310551230.2928,0.32,0.0002487578845668443
173786,2023-12-18,2027,TH30AN,TH0612010007,B0B7JX,BETAGRO,TH,THB,45102020.0,277128236.0,358947.0,0.6765697685600001,1934800000.0,0.416,0.416,0.5262019,286546038.9324835,1309027188.2098882,0.22,0.00020117524217508315
175899,2023-12-18,2027,TW04KD,TW0002606001,691137,U-Ming Marine,TW,TWD,50206030.0,568989153.0,35661.0,1.54769584859,845055712.0,0.6075,0.6075,0.6545794,520091283.5153634,1307889217.289667,0.4,0.0004130453551105144
175304,2023-12-18,2027,CL0298,CLP763281068,268434,Parque Arauco,CL,CLP,35101010.0,1220534396.0,27692.0,1.4431833104700005,905715882.0,0.8289,0.8289,1.0,1083466831.8424902,1307114044.930016,0.8300000000000001,0.0008860205161422774
173909,2023-12-18,2027,681001,HK0363006039,681001,Shanghai Industrial Holdings L,CN,HKD,35101010.0,482452359.0,41965.0,1.2022611358830002,1087211600.0,0.3696,0.3696,1.0,483108688.7683699,1307112253.161174,0.37,0.0003502258433159628
176007,2023-12-18,2027,TW30B3,TW0002645009,BLNKZ3,EVERGREEN AVIATION TECHNOLOGIES,TW,TWD,50201010.0,420570909.0,352430.0,3.4891178386,374570962.0,0.3138,0.3138,1.0,410112194.3103624,1306922225.3357627,0.31,0.00030530434462791394
173928,2023-12-18,2027,CN2D9N,KYG539641053,BK8Y0F,EEKA FASHION HOLDINGS,CN,HKD,40401020.0,466715212.0,276752.0,1.853966054056,704050195.0,0.366,0.366,1.0,477734369.2486317,1305285161.8815074,0.37,0.00033880180221294837
175650,2023-12-18,2027,IN30MU,INE961O01016,BNG3NL,RAINBOW CHILDRENS MEDICARE,IN,INR,20101010.0,721164941.0,354684.0,12.827091577570002,101501687.0,0.5131,0.5131,1.0,668041543.0044149,1301971434.4268465,0.51,0.0005235140732965751
175209,2023-12-18,2027,TR30NA,TREEUPW00019,BMD3YY,EUROPOWER ENJ.& OTOMASYON TEKNOLOJILERI,TR,TRY,50202010.0,450305214.0,363553.0,5.912938746639999,220000000.0,0.3667,0.3667,1.0,477020420.4464353,1300846524.2608,0.37,0.0003268893194959486
175383,2023-12-18,2027,IN11JQ,INE491A01021,631394,City Union Bank,IN,INR,30101010.0,1013717265.0,11929.0,1.7543269120300002,740416385.0,1.0,1.0,0.6887933,894695927.6009003,1298932390.3134658,0.6900000000000001,0.0007358860981723925
176088,2023-12-18,2027,KR00T4,KR7004170007,680504,SHINSEGAE,KR,KRW,40401010.0,944369902.0,41521.0,131.84746974,9845181.0,0.7152,0.7152,1.0,928374088.2881572,1298062203.982323,0.72,0.0006855448816038708
176807,2023-12-18,2027,KR409O,KR7204320006,BQJZQJ,HL MANDO,KR,KRW,40101025.0,914418338.0,278468.0,27.63293531,46957120.0,0.6979,0.6979,1.0,905569259.0881968,1297563059.3039072,0.7000000000000001,0.0006638021922691669
177186,2023-12-18,2027,MY201N,MYL5878OO003,649358,KPJ HEALTHCARE,MY,MYR,20101010.0,700206932.0,2460.0,0.287583522728,4498379793.0,0.4757,0.5074,1.0,656403037.0347472,1293659907.4393916,0.51,0.0005083000604737079
176636,2023-12-18,2027,KR623M,KR7240810002,BZ8TP8,WONIK IPS CO LTD,KR,KRW,10102020.0,862386385.0,289750.0,26.3539916,49083901.0,0.6714,0.6714,1.0,868493978.2154942,1293556714.6492317,0.67,0.0006260307226538601
177453,2023-12-18,2027,ZA20BM,ZAE000190252,BMP385,REDEFINE PROPERTIES,ZA,ZAR,35102000.0,1212073281.0,16479.0,0.18311365582,7052419865.0,0.8472,0.8472,1.0,1094069322.0042782,1291394383.857741,0.85,0.0008798783529193417
177444,2023-12-18,2027,ZA703J,ZAE000227831,BYMPX1,DIS-CHEM PHARMACIES,ZA,ZAR,45201015.0,643293185.0,293798.0,1.49973778052,860084483.0,0.4714,0.4824,1.0,622248335.7897995,1289901193.5941117,0.48,0.00046698475821119716
175653,2023-12-18,2027,IN06FQ,INE220B01022,B02N26,KALPATARU PROJECTS INT,IN,INR,50101015.0,826605046.0,10983.0,7.935241517675,162446152.0,0.6339,0.6339,1.0,817128446.1882486,1289049449.7369435,0.63,0.0006000560343919476
175170,2023-12-18,2027,TR30M9,TRECWEN00012,BP6LNW,CW ENJ.MUHENDISLIK TIVSNY.A S,TR,TRY,60102020.0,254683541.0,363893.0,10.39789932,123750000.0,0.2318,0.2318,1.0,298266341.46903,1286740040.85,0.23,0.00018488200184221836
175614,2023-12-18,2027,IN01V1,INE200A01026,613989,GE T&D INDIA,IN,INR,50205010.0,362133920.0,10932.0,5.015360430325,256046535.0,0.25,0.25,1.0,321041414.9902063,1284165659.9608252,0.25,0.00026288327781876474
175566,2023-12-18,2027,IN04PY,INE113A01013,610104,GUJ.NARMADA VLY.FCM.,IN,INR,55201015.0,814561294.0,5493.0,8.25121222261,155418783.0,0.5882,0.5882,1.0,754303775.4770921,1282393361.9127717,0.59,0.0005913131334148828
175667,2023-12-18,2027,IN11KR,INE690A01028,BMG4WZ,TTK Prestige Ltd,IN,INR,40202020.0,494285163.0,147987.0,9.247089529815,138614020.0,0.3951,0.3951,1.0,506429797.57119167,1281776253.027567,0.4,0.00035881561116015424
173998,2023-12-18,2027,CN4D5L,KYG8438D1097,BQZDJ2,STAR CM HOLDINGS,CN,HKD,40301010.0,185857356.0,360431.0,3.2137118754700005,398538168.0,0.1518,0.1518,1.0,194423442.8174421,1280786843.329658,0.15,0.00013491912315755745
175711,2023-12-18,2027,IN30U2,INE00LO01017,BYWFSG,CRAFTSMAN AUTOMATION,IN,INR,40101025.0,608850472.0,337398.0,60.56684757329,21128311.0,0.4501,0.4501,1.0,575981803.8373116,1279675191.8180664,0.45,0.0004419818165082741
177033,2023-12-18,2027,ID0140,ID1000122500,B4KWQ7,PAKUWON JATI,ID,IDR,35101010.0,415751938.0,35007.0,0.026567408,48159602400.0,0.3132,0.3132,1.0,400731822.463811,1279475806.0785792,0.31,0.00030180611697723275
177193,2023-12-18,2027,MY30H4,MYQ0138OO006,B1KL2D,MY EG SERVICES,MY,MYR,10101010.0,961516103.0,33907.0,0.170618582514,7477571078.0,0.7191,0.7151,1.0,912333574.5106684,1275812577.976043,0.72,0.0006979917949474741
175401,2023-12-18,2027,IN09T7,INE087H01022,B0LNXC,SHREE RENUKA SUGARS,IN,INR,45102035.0,369792238.0,28459.0,0.599205166057,2128489773.0,0.2945,0.2945,1.0,375605908.9909814,1275402067.8810914,0.29,0.00026844266794277864
177394,2023-12-18,2027,SA22Y4,SA000A0MWH44,B2493D,UNITED INTLTRSP,SA,SAR,40201040.0,676681912.0,138881.0,17.91288967104,71166668.0,1.0,1.0,0.49,624652329.348371,1274800672.1395328,0.49,0.0004912225815997266
175772,2023-12-18,2027,TW05F9,TW0002889003,651839,IBF Financial Holdings,TW,TWD,30202015.0,1179781077.0,41409.0,0.36971844987,3447383983.0,0.9195,0.9195,1.0,1171959264.5861616,1274561462.3014264,0.92,0.0008564365266592879
176645,2023-12-18,2027,KR637R,KR7000250001,651027,SAM CHUN DANG PHARM.,KR,KRW,20103015.0,758100574.0,10783.0,55.18835888,23066794.0,0.6215,0.6267,1.0,797800697.3862154,1273018505.4830308,0.63,0.0005503266962934789
177641,2023-12-18,2027,424894,GRS245213004,424894,LAMDA DEVELOPMENT,GR,EUR,35101010.0,597112957.0,42266.0,7.20126,176736715.0,0.4674,0.4613,1.0,587108981.8271532,1272727036.2609,0.46,0.00043346122165030857
177408,2023-12-18,2027,PH20FN,PHY6350R1069,B5BNBK,NICKEL ASIA,PH,PHP,55102050.0,341353631.0,243671.0,0.091007374615,13936632614.0,0.2704,0.2704,1.0,342958147.7350292,1268336345.1739247,0.27,0.0002477982769816677
175712,2023-12-18,2027,IN30V3,INE205B01023,B1FVBW,ELECON ENGINEERING,IN,INR,50204000.0,551224223.0,5411.0,11.301198894345,112199965.0,0.4071,0.447,1.0,566793371.8203858,1267994120.4035478,0.45,0.0004001492888469042
177220,2023-12-18,2027,MY23F4,MYL2836OO004,B09FGC,CARLSBERG BREWERY MAL.,MY,MYR,45101010.0,613609976.0,41678.0,4.107722854488,308078000.0,0.49,0.49,1.0,620094530.3668275,1265499041.564954,0.49,0.0004454368753779639
173939,2023-12-18,2027,KY115P,KYG4783B1032,BK8K0W,InnoCare Pharma Ltd,CN,HKD,20103010.0,840797872.0,324497.0,0.843759412723,1499673235.0,0.6086,0.6673,1.0,844377002.185093,1265363408.0400016,0.67,0.0006103590091047041
177525,2023-12-18,2027,BR026A,BRBRAPACNPR2,B01SCS,Bradespar,BR,BRL,30202000.0,1191752991.0,9734.0,4.94701353128,255106712.0,0.9376,0.9376,1.0,1183266535.5584464,1262016356.1843498,0.94,0.0008651272783957847
176054,2023-12-18,2027,KR82BW,KR7253450001,BDRY72,STUDIO DRAGON,KR,KRW,40301010.0,484114667.0,302147.0,41.93385134,30058498.0,0.3935,0.3935,1.0,495994388.8411429,1260468586.635687,0.39,0.0003514325598140593
177534,2023-12-18,2027,BR209D,BRYDUQACNOR3,BJGV3C,YDUQS PART,BR,BRL,40201010.0,1192210632.0,152886.0,4.073176305058,309088851.0,0.832,0.8338,1.0,1049732007.6215591,1258973384.0508027,0.8300000000000001,0.000865459492970283
175686,2023-12-18,2027,IN02RY,INE340A01012,615262,Birla Crp,IN,INR,50101030.0,577379474.0,26558.0,16.31536019486,77005347.0,0.4379,0.4379,1.0,550164411.2796861,1256369973.2351818,0.44,0.0004191361269620759
176110,2023-12-18,2027,KR18I2,KR7011210002,B3LF56,HYUNDAI WIA,KR,KRW,40101025.0,795265890.0,249252.0,46.19699704,27195083.0,0.6129,0.6129,1.0,770005373.3903434,1256331168.8535542,0.61,0.000577306052690831
175537,2023-12-18,2027,IN30W4,INE063P01018,BLB1VG,EQUITAS SMALL FINANCE BANK,IN,INR,30101010.0,708039920.0,331291.0,1.125383326685,1116283102.0,1.0,1.0,0.49,615560731.5169954,1256246390.851011,0.49,0.0005139862485020346
175675,2023-12-18,2027,IN07P1,INE868B01028,B0FXGP,NCC,IN,INR,50101010.0,980176042.0,5040.0,1.999548958175,627846588.0,0.763,0.763,1.0,957877823.0789253,1255409990.9291286,0.76,0.0007115375736147092
175201,2023-12-18,2027,TR404S,TRAEGEEN91H5,B03MRX,EGE ENDUSTRI VE TICARET,TR,TRY,40101025.0,513417604.0,24054.0,398.499491439,3150000.0,0.3637,0.3637,1.0,456542934.8645476,1255273398.03285,0.36,0.0003727043924230476
177221,2023-12-18,2027,MY90ZS,MYQ0208OO007,BK0Q1M,GREATECH TECHNOLOGY,MY,MYR,50204000.0,489123518.0,317395.0,1.002250038164,1252000000.0,0.3874,0.3877,1.0,486492569.4248208,1254817047.781328,0.39,0.0003550686267392062
173987,2023-12-18,2027,699076,CNE1000004S4,699076,ZHEJIANG EXPRESSWAY 'H',CN,HKD,50206060.0,1076021938.0,44976.0,0.6337798320150001,1978719210.0,0.82,0.82,1.0,1028339309.385296,1254072328.5186536,0.8200000000000001,0.0007811148264331041
174061,2023-12-18,2027,CN1O4S,HK0000592854,BLRBRR,SHOUCHENG HOLDINGS,CN,HKD,50206060.0,632046441.0,24865.0,0.169007955204,7412575440.0,0.4755,0.4733,1.0,592942770.336704,1252784217.9097908,0.47,0.0004588204279338552
175378,2023-12-18,2027,IN20HO,INE094J01016,BLF782,UTI ASSET MANAGEM,IN,INR,30202010.0,736498780.0,330546.0,9.859844862725,126983999.0,0.5487,0.5488,1.0,687120940.5674084,1252042530.1884265,0.55,0.0005346453416899507
177657,2023-12-18,2027,KW24UG,KW0EQ0601694,B13BYX,HUMAN SOFT HOLDING,KW,KWD,40201010.0,939414703.0,23725.0,9.7515654338041,128348640.0,0.7374,0.7265,1.0,909287517.1842804,1251600161.2997663,0.73,0.0006819477621863794
175489,2023-12-18,2027,IN08ZC,INE343B01030,B0JJVB,Rajesh Expo,IN,INR,40204030.0,399115196.0,30368.0,4.234726924015,295259959.0,0.289,0.289,1.0,361349791.11068994,1250345297.960865,0.29,0.00028972903436319563
176173,2023-12-18,2027,KR160I,KR7086900008,B3L2NF,Medy-Tox,KR,KRW,20103010.0,1070314328.0,171103.0,171.3009454,7298468.0,0.8148,0.8148,1.0,1018691044.829218,1250234468.3716471,0.81,0.0007769715105423664
175648,2023-12-18,2027,IN60W7,INE477A01020,BF0VND,CANFIN HOMES,IN,INR,30201025.0,781632628.0,4487.0,9.38678815268,133154125.0,0.6235,0.6235,1.0,779306142.5494993,1249889563.0304718,0.62,0.0005674092813474506
175452,2023-12-18,2027,IN30OW,INE930P01018,BKY4QV,ANUPAM RASAYAN INDIA,IN,INR,55201000.0,281298931.0,337341.0,11.5835939646,107538864.0,0.2161,0.2108,1.0,262590721.7867637,1245686535.9903402,0.21,0.00020420286790089845
177535,2023-12-18,2027,BR049F,BRODPVACNOR4,B1H6R6,Odontoprev,BR,BRL,20101020.0,618901790.0,33334.0,2.252513128382,552495663.0,0.4711,0.4711,1.0,586285709.2200699,1244503734.2816172,0.47,0.0004492783531658696
175544,2023-12-18,2027,IN60MX,INE002S01010,BD0404,MAHANAGAR GAS,IN,INR,65102020.0,678683305.0,291200.0,12.590863005,98777778.0,0.4918,0.4802,1.0,597223525.4475727,1243697470.736303,0.48,0.0004926754495112538
176012,2023-12-18,2027,TW8074,TW0009958009,B1LJ5C,CENTURY IOSTL.INDUSTRIAL,TW,TWD,55102010.0,1109330375.0,149628.0,5.3137023964,233297116.0,0.761,0.8138,1.0,1008844621.4221284,1239671444.3624089,0.81,0.0008052943650346796
176179,2023-12-18,2027,KR06CT,KR7073240004,B064SH,Kumho Tire,KR,KRW,40101015.0,483929188.0,22859.0,4.309652744,287260287.0,0.3981,0.3981,1.0,492844648.6848987,1237992084.1117775,0.4,0.0003512979153502473
176317,2023-12-18,2027,KR202F,KR7003230000,677183,SAMYANGFOODS,KR,KRW,45102020.0,827692240.0,34763.0,163.9373301,7533015.0,0.6509,0.6509,1.0,803823986.4871464,1234942366.7032514,0.65,0.0006008452593348772
175564,2023-12-18,2027,IN027E,INE258A01016,613970,BEML,IN,INR,50203000.0,592315684.0,5049.0,29.57893502327,41644500.0,0.4597,0.4597,1.0,566258441.417348,1231799959.5765674,0.46,0.0004299787451928934
175547,2023-12-18,2027,IN81M0,INE371P01015,BDDX4S,AMBER ENTERPRISES INDIA,IN,INR,40202020.0,726737959.0,304017.0,36.514102279405,33692214.0,0.5126,0.5526,1.0,679831147.8734212,1230240948.0156012,0.55,0.0005275596850392778
175481,2023-12-18,2027,IN80O1,INE602A01031,BNHWKG,PCBL,IN,INR,55201020.0,628767242.0,5479.0,3.2562369990550004,377462604.0,0.5339,0.5339,1.0,656220599.3772837,1229107696.904446,0.53,0.0004564399644253829
177542,2023-12-18,2027,BR3038,BRCOGNACNOR2,BHNWPB,COGNA EDUCACAO,BR,BRL,40201010.0,1330310003.0,260374.0,0.6548710535260001,1876606210.0,1.0,1.0,1.0,1228935085.796134,1228935085.796134,1.0,0.0009657097410364948
177342,2023-12-18,2027,MY00K4,MYL4588OO009,691082,UMW Holdings Bhd,MY,MYR,40101020.0,361955395.0,41302.0,1.05161138908,1168293932.0,0.3032,0.2932,1.0,360222941.2134236,1228591204.6842551,0.29,0.00026275368146067544
175458,2023-12-18,2027,IN81S6,INE619B01017,BG06NL,NEWGEN SOFTWARE TECHNOLOGIES,IN,INR,10101015.0,503471804.0,303996.0,17.46892307208,69955701.0,0.4101,0.4114,1.0,502751682.3441076,1222050759.2224298,0.41,0.00036548445427273603
175596,2023-12-18,2027,IN0AWB,INE228A01035,614285,USHA MARTIN,IN,INR,55102010.0,659929539.0,2083.0,4.00989008464,304742010.0,0.5774,0.5822,1.0,711437899.5993121,1221981964.2722638,0.58,0.00047906155916503575
177551,2023-12-18,2027,BR02X1,BRECORACNOR8,B5720R,EcoRodovias Infr,BR,BRL,50206060.0,503182212.0,230235.0,1.7537568461300002,696334224.0,0.3978,0.3663,1.0,447325894.2614317,1221200912.534621,0.37,0.00036527423123096717
177369,2023-12-18,2027,SA279K,SA15HG50KL10,BNNVLT,AL MASANE AL KOBRA MINING,SA,SAR,55102040.0,524052830.0,353487.0,13.541291596559995,90000000.0,0.6636,0.6636,0.6404461,517954442.518591,1218716243.6903996,0.43,0.00038042480444969054
175645,2023-12-18,2027,IN81R5,INE600K01018,B45SRY,GALAXY SURFACTANTS,IN,INR,55201020.0,375290539.0,304226.0,34.241751289455,35454752.0,0.3121,0.3121,1.0,378899636.8841532,1214032800.013307,0.31,0.00027243404049720325
176530,2023-12-18,2027,KR05P5,KR7051600005,B29ZGV,KEPCO Plant S&E,KR,KRW,50205010.0,610161426.0,147794.0,26.97408552,45000000.0,0.49,0.49,1.0,594778585.716,1213833848.4,0.49,0.0004429334751780547
175134,2023-12-18,2027,430508,TRAECZYT91Q5,B03MRR,ECZACIBASI YATIRIM,TR,TRY,30202000.0,181469514.0,35730.0,11.5589980774,105000000.0,0.1843,0.1843,1.0,223683951.2948061,1213694798.127,0.18,0.0001317338642690478
176111,2023-12-18,2027,KR05JZ,KR7042670000,621167,HD HYUNDAI INFRACORE,KR,KRW,50204020.0,807747137.0,8280.0,6.053666894,199603453.0,0.6671,0.6671,1.0,806078821.1227769,1208332815.354185,0.67,0.0005863665436899222
177556,2023-12-18,2027,BR02TX,BRDXCOACNOR8,BN7F4X,Dexco,BR,BRL,50101035.0,694960809.0,139169.0,1.471939272012,820566246.0,0.5188,0.5188,1.0,626618926.6235973,1207823682.7748597,0.52,0.0005044917510778899
177014,2023-12-18,2027,ID80EH,ID1000116601,B4KDQG,HARUM ENERGY,ID,IDR,60101040.0,229603417.0,242585.0,0.08931034,13518100000.0,0.2021,0.2021,1.0,243996564.2558234,1207306107.154,0.2,0.0001666756288926171
177303,2023-12-18,2027,MY303Q,MYL3867OO008,655669,MALAYSIAN PACIFIC INDS.,MY,MYR,10102010.0,574978274.0,40454.0,5.75167045456,209884419.0,0.4464,0.4512,1.0,544682328.449618,1207186011.6347916,0.45,0.00041739302781605166
176790,2023-12-18,2027,KR30GU,KR7185750007,BFZD2P,CHONG KUN DANG PHARM.,KR,KRW,20103015.0,774190092.0,269938.0,95.95953412,12568464.0,0.6219,0.6219,1.0,750051170.5323585,1206063950.0439918,0.62,0.0005620065334939378
177493,2023-12-18,2027,BR3049,BRGRNDACNOR3,B03L0B,GRENDENE,BR,BRL,40204025.0,280265120.0,21221.0,1.336099146358,902160000.0,0.2249,0.2249,1.0,271088883.8020372,1205375205.8783336,0.22,0.00020345239519089906
175295,2023-12-18,2027,TR80A2,TRESOKM00022,BFZCT2,SOK MARKETLER TICARET,TR,TRY,45201010.0,586303753.0,306395.0,2.02932335062,593290008.0,0.5207,0.5207,1.0,626910962.8872887,1203977266.9239266,0.52,0.0004256145140617687
175469,2023-12-18,2027,IN50R1,INE306R01017,BRB317,INTELLECT DESIGN ARENA,IN,INR,10101015.0,820329788.0,280034.0,8.82919279103,136292423.0,0.6223,0.6231,1.0,749808680.1903721,1203352078.6236112,0.62,0.0005955006467270792
177418,2023-12-18,2027,PH04KU,PHY594811127,656364,Megaworld Corp,PH,PHP,35101010.0,378097648.0,2134.0,0.037123800338,32370865872.0,0.3489,0.3346,1.0,402098711.2445425,1201729561.4003062,0.33,0.000274471800492496
176330,2023-12-18,2027,KR00X8,KR7000080002,B05R49,HITEJINRO,KR,KRW,45101015.0,616800074.0,215266.0,17.13009454,70133611.0,0.4918,0.4918,1.0,590846251.258527,1201395386.861584,0.49,0.0004477526579448195
175422,2023-12-18,2027,IN113A,INE301A01014,614325,Raymond Ltd,IN,INR,55101020.0,732021717.0,40817.0,18.02052278468,66573731.0,0.5234,0.5232,1.0,627679605.896571,1199693436.3466573,0.52,0.0005313953147484228
