,Date,Index_Symbol,Index_Name,Index_ISIN,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Float,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,Instrument_Name,Country,Currency,Exchange,ICB,outNoShares_Review,Free_Float_Review,close_Review,Mcap_Units_Index_Currency,Weight,Cutoff,close_Cutoff,Free_Float_Cutoff,outNoShares_Cutoff,ADTV_3M_USD_Cutoff,Market_Cap_USD_Cutoff,Rank,Prev_Comp,New_Rank
83,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,MXIM,US57772K1016,2573760,MXIM.OQ,Maxim Integrated Products Inc.,US,USD,NASDAQ,9576.0,296060745,1.0,23.75,7031442694.0,0.0030681656942701066,2010-11-30,23.25,1.0,304806772.0,68868517.33,7086757449.0,74,True,
78,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,XLNX,US9839191015,2985677,XLNX.OQ,Xilinx Inc.,US,USD,NASDAQ,9576.0,258831177,1.0,28.12,7278332697.0,0.003175895995209518,2010-11-30,27.12,1.0,258831177.0,195357320.1,7019501520.240001,75,True,
80,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,CREE,US2254471012,2232351,CREE.OQ,Cree Inc.,US,USD,NASDAQ,9576.0,107486160,1.0,67.26,7229519122.0,0.003154596221785,2010-11-30,65.16,1.0,107486160.0,258606202.2,7003798185.599999,76,True,
77,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,ALXN,US0153511094,2036070,ALXN.OQ,Alexion Pharmaceuticals Inc.,US,USD,NASDAQ,4573.0,90490697,1.0,81.71,7393994852.0,0.0032263651053964166,2010-11-30,77.0,1.0,89582551.0,60529446.34,6897856427.0,77,True,
86,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,EXPEV,US30212P1057,B0F0DY9,EXPE.OQ,Expedia Inc.,US,USD,NASDAQ,5759.0,251458325,0.7952,26.88,5374915662.0,0.0023453411428376635,2010-11-30,26.33,0.7952,258440376.0,135288557.4,6804735100.08,78,True,
81,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,VRTX,US92532F1003,2931034,VRTX.OQ,Vertex Pharmaceuticals Inc.,US,USD,NASDAQ,4573.0,202011502,1.0,35.56,7183529011.0,0.0031345284651400824,2010-11-30,33.13,1.0,202011502.0,68311010.48,6692641061.26,79,True,
84,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,STX,IE00B58JVZ52,B58JVZ5,STX.OQ,Seagate Technology Inc.,US,USD,NASDAQ,9572.0,472685331,1.0,14.7,6948474366.0,0.0030319625153836785,2010-11-30,13.41,1.0,488522404.0,223449775.0,6551085437.64,80,True,
76,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,NIHD,US62913F2011,2090485,NIHD.OQ,NII Holdings Inc.,US,USD,NASDAQ,6575.0,168426173,1.0,44.8,7545492550.0,0.0032924710327278204,2010-11-30,38.77,1.0,168426173.0,86900685.01,6529882727.210001,81,True,
93,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,URBN,US9170471026,2933438,URBN.OQ,Urban Outfitters Inc.,US,USD,NASDAQ,5371.0,165082428,0.7998,36.78,4856171015.0,0.0021189872352150104,2010-11-30,37.805,0.811,168628271.0,157256639.7,6374991785.155,82,True,
85,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,VCG,US97381W1045,B180376,WIN.OQ,Windstream Corp.,US,USD,NASDAQ,6535.0,483282394,1.0,14.14,6833613051.0,0.0029818428512381583,2010-11-30,13.04,1.0,483282394.0,60956295.98,6302002417.759999,83,True,
87,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,SRCL,US8589121081,2860826,SRCL.OQ,Stericycle Inc.,US,USD,NASDAQ,2799.0,84881189,1.0,79.5,6748054526.0,0.00294450944148409,2010-11-30,73.85,1.0,84881189.0,33234294.9,6268475807.65,84,True,
91,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,MCHP,US5950171042,2592174,MCHP.OQ,Microchip Technology Inc.,US,USD,NASDAQ,9576.0,185932883,1.0,33.83,6290109432.0,0.0027446853814133104,2010-11-30,33.61,1.0,185932883.0,83488444.88,6249204197.63,85,True,
88,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,KLAC,US4824801009,2480138,KLAC.OQ,KLA-Tencor Corp.,US,USD,NASDAQ,9576.0,167831465,1.0,39.62,6649482643.0,0.002901497660971639,2010-11-30,36.67,1.0,167831465.0,109049330.3,6154379821.55,86,True,
96,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,VRSN,US92343E1029,2142922,VRSN.OQ,VeriSign Inc.,US,USD,NASDAQ,9533.0,171987671,1.0,34.13,5869939211.0,0.0025613443639395943,2010-11-30,34.31,1.0,174131605.0,91975374.02,5974455367.55,87,True,
90,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,LRCX,US5128071082,2502247,LRCX.OQ,Lam Research Corp.,US,USD,NASDAQ,9576.0,122978708,1.0,52.1,6407190687.0,0.0027957737150122773,2010-11-30,45.33,1.0,126394509.0,103457620.4,5729463092.969999,88,True,
97,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,FLEX,SG9999000020,2353058,FLEX.OQ,Flextronics International Ltd.,US,USD,NASDAQ,2733.0,766200284,1.0,7.66,5869094175.0,0.0025609756330008016,2010-11-30,7.25,1.0,785457012.0,39812096.44,5694563337.0,89,True,
95,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,MVSN,US7793761021,B2R9T17,ROVI.OQ,ROVI,US,USD,NASDAQ,9537.0,105168583,1.0,57.02,5996712603.0,0.0026166618555565793,2010-11-30,55.175,1.0,103152700.0,70845498.36,5691450222.5,90,True,
92,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,GRMN,CH0114405324,B3Z5T14,GRMN.OQ,Garmin Ltd.,US,USD,NASDAQ,3743.0,194596361,0.5592,31.39,3415805968.0,0.0014904848329694278,2010-11-30,28.99,0.5592,194596361.0,44091311.12,5641348505.389999,91,True,
98,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,DISCA,US25470F1049,B3D7K31,DISCA.OQ,Discovery Communications Inc.,US,USD,NASDAQ,5553.0,136280496,1.0,42.42,5781018640.0,0.002522543927481524,2010-11-30,40.74,1.0,136280496.0,73364985.02,5552067407.04,92,True,
94,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,PRGO,US7142901039,2682042,PRGO.OQ,Perrigo Co.,US,USD,NASDAQ,4577.0,91326945,0.9256,66.46,5618011361.0,0.002451415801560668,2010-11-30,60.24,0.9256,91326945.0,54619616.14,5501535166.8,93,True,
104,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,US008U,US82967N1081,2159698,SIRI.OQ,SIRIUS XM RADIO,US,USD,NASDAQ,5553.0,3925899619,1.0,1.41,5535518463.0,0.002415420076262288,2010-11-30,1.37,1.0,3885636465.0,83160880.66,5323321957.05,94,True,
100,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,HSIC,US8064071025,2416962,HSIC.OQ,Henry Schein Inc.,US,USD,NASDAQ,4537.0,91375697,1.0,62.32,5694533437.0,0.0024848061623521838,2010-11-30,57.4,1.0,91375697.0,28946353.18,5244965007.8,95,True,
105,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,SSFT,US67020Y1001,2402121,NUAN.OQ,NUANCE COMMS.,US,USD,NASDAQ,9537.0,291222317,0.7512,18.27,3996858557.0,0.0017440267727562484,2010-11-30,17.67,0.7512,291222317.0,39830632.96,5145898341.39,96,True,
106,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,DNDN,US24823Q1076,2602545,DNDN.OQ,Dendreon Corp.,US,USD,NASDAQ,4573.0,143981965,1.0,36.64,5275499198.0,0.00230196082992539,2010-11-30,35.71,1.0,143981965.0,120677883.1,5141595970.150001,97,True,
122,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,LCAPA,US53071M3025,B144736,LCAPA.OQ,LIBERTY MDA.CAP.'A',US,USD,NASDAQ,5553.0,80096717,0.9444,58.52,4426648230.0,0.0019315652321929438,2010-11-30,57.57,0.9444,88272038.0,27363514.79,5081821227.66,98,True,
107,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,DISCC,US25470F3029,B3D7KG4,DISCK.OQ,DISCOVERY COMMS.'C',US,USD,NASDAQ,5553.0,141753599,1.0,37.02,5247718235.0,0.0022898386238092653,2010-11-30,35.53,1.0,141753599.0,25716755.15,5036505372.47,99,True,
99,2010-12-20,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2513.82,2448,0.8845,1.39e+19,5519635075,APOL,US0376041051,2043694,APOL.OQ,Apollo Group Inc. Cl A,US,USD,NASDAQ,5377.0,147054000,0.8605,38.8,4909750720.0,0.002142366706533235,2010-11-30,33.94,0.8813,147054000.0,169664223.3,4991012760.0,100,True,
0,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,AAPL,US0378331005,2046251,AAPL.OQ,Apple Inc.,US,USD,NASDAQ,9572.0,927090886,1.0,382.0,354000000000.0,0.15437338212470025,2011-11-30,381.96,1.0,927090886.0,7580106275.0,354111634816.56,1,True,1.0
1,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,MSFT,US5949181045,2588173,MSFT.OQ,Microsoft Corp.,US,USD,NASDAQ,9537.0,8402382031,0.9282,25.52,199000000000.0,0.08678051707009986,2011-11-30,25.56,0.9282,8402382031.0,1473031863.0,214764884712.36,2,True,2.0
2,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,ORCL,US68389X1054,2661568,ORCL.OQ,Oracle Corp.,US,USD,NASDAQ,9537.0,5052420000,0.7811,28.62,113000000000.0,0.04927737903980545,2011-11-30,31.34,0.7811,5052420000.0,978978750.2,158342842800.0,3,True,3.0
3,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,GOOG,US38259P5089,B020QX2,GOOG.OQ,Google Inc. Cl A,US,USD,NASDAQ,9535.0,256000559,1.0,621.55,159000000000.0,0.06933719705600944,2011-11-30,598.92,1.0,252670318.0,1749471021.0,151329306856.56,4,True,4.0
4,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,INTC,US4581401001,2463247,INTC.OQ,Intel Corp.,US,USD,NASDAQ,9576.0,5092000000,1.0,23.1,118000000000.0,0.05145779404156675,2011-11-30,24.88,1.0,5251000000.0,1450980585.0,130644880000.0,5,True,5.0
5,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,CSCO,US17275R1023,2198163,CSCO.OQ,Cisco Systems Inc.,US,USD,NASDAQ,9578.0,5382854827,1.0,17.68,95168873341.0,0.04150152782668755,2011-11-30,18.64,1.0,5542761641.0,1006650081.0,103317076988.24,6,True,6.0
6,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,QCOM,US7475251036,2714923,QCOM.OQ,Qualcomm Inc.,US,USD,NASDAQ,9576.0,1669532005,1.0,51.92,86682101700.0,0.03780059098617579,2011-11-30,54.77,1.0,1669532005.0,883073554.5,91440267913.85,7,True,7.0
7,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,AMZN,US0231351067,2000019,AMZN.OQ,Amazon.com Inc.,US,USD,NASDAQ,5373.0,451003759,0.8011,179.49,64849577494.0,0.028279798325159953,2011-11-30,192.29,0.8011,451003759.0,1515947419.0,86723512818.11,8,True,8.0
8,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,AMGN,US0311621009,2023607,AMGN.OQ,Amgen Inc.,US,USD,NASDAQ,4573.0,876544275,1.0,60.19,52759199912.0,0.023007390193809683,2011-11-30,57.87,1.0,933052766.0,374577288.3,53995763568.42,9,True,9.0
9,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,CMCSA,US20030N1019,2044545,CMCSA.OQ,Comcast Corp. Cl A,US,USD,NASDAQ,5553.0,2084367723,1.0,22.86,47648646148.0,0.020778764574943025,2011-11-30,22.64,1.0,2084367723.0,437186305.0,47190085248.72,10,True,10.0
10,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,EBAY,US2786421030,2293819,EBAY.OQ,eBay Inc.,US,USD,NASDAQ,5377.0,1288759170,0.8893,29.77,34119204385.0,0.014878805017842807,2011-11-30,29.59,0.8893,1288759170.0,409013053.1,38134383840.3,11,True,11.0
11,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,PCCW,US22160K1051,2701271,COST.OQ,Costco Wholesale Corp.,US,USD,NASDAQ,5373.0,436859609,1.0,82.14,35883648283.0,0.015648249006835886,2011-11-30,85.25,1.0,436859609.0,219119517.0,37242281667.25,12,True,12.0
12,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,GMH,US25490A1016,B42SH20,DTV.OQ,DIRECTV Group Inc.,US,USD,NASDAQ,5553.0,705581707,1.0,41.68,29408645548.0,0.012824610386867991,2011-11-30,47.22,1.0,738286831.0,300663190.7,34861904159.82,13,True,13.0
13,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,SBUX,US8552441094,2842255,SBUX.OQ,Starbucks Corp.,US,USD,NASDAQ,5757.0,743400000,1.0,43.63,32434542000.0,0.014144152390411412,2011-11-30,43.48,1.0,743400000.0,299835990.2,32323031999.999996,14,True,14.0
14,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,NWSA,US65248E1047,B03DQ41,NWSA.OQ,News Corp. Cl A,US,USD,NASDAQ,5553.0,1722117353,1.0,16.76,28862686836.0,0.012586527073670575,2011-11-30,17.42,1.0,1814845689.0,403967528.9,31614611902.380005,15,True,15.0
15,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,GILD,US3755581036,2369174,GILD.OQ,Gilead Sciences Inc.,US,USD,NASDAQ,4573.0,751139232,1.0,37.47,28145187023.0,0.012273637602465349,2011-11-30,39.81,1.0,771455146.0,325017164.2,30711629362.260002,16,True,16.0
16,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,DELL,US24702R1014,2261526,DELL.OQ,Dell Inc.,US,USD,NASDAQ,9572.0,1824412048,0.8567,14.69,22960085144.0,0.010012502817938886,2011-11-30,15.77,0.8567,1885934467.0,361964511.4,29741186544.59,17,True,17.0
17,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,CELG,US1510201049,2182348,CELG.OQ,Celgene Corp.,US,USD,NASDAQ,4573.0,443930657,1.0,64.59,28673481136.0,0.012504017684330826,2011-11-30,63.06,1.0,462801485.0,235463539.5,29184261644.100002,18,True,18.0
18,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,IDPH,US09062X1037,2455965,BIIB.OQ,Biogen Idec Inc.,US,USD,NASDAQ,4573.0,240911883,1.0,110.0,26500307130.0,0.011556333443506804,2011-11-30,114.95,1.0,240911883.0,208670347.5,27692820950.850002,19,True,19.0
19,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,AUD,US0530151036,2065308,ADP.OQ,Automatic Data Processing Inc.,US,USD,NASDAQ,2795.0,488698027,1.0,51.44,25138626509.0,0.010962527672779594,2011-11-30,51.06,1.0,499704802.0,162530504.5,25514927190.120003,20,True,20.0
20,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,PCLN,US7415034039,2779063,PCLN.OQ,priceline.com Inc.,US,USD,NASDAQ,5759.0,49646752,1.0,459.73,22824101297.0,0.009953202573939684,2011-11-30,485.82,1.0,49646752.0,683449587.7,24119385056.64,21,True,21.0
21,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,VIANB,US92553P2011,B0SRLF4,VIAB.OQ,Viacom Inc. Cl B,US,USD,NASDAQ,5553.0,500803496,1.0,42.06,21063795042.0,0.009185562940720432,2011-11-30,44.76,1.0,523189304.0,210619420.7,23417953247.039997,22,False,22.0
22,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,ESRX,US3021821000,2326469,ESRX.OQ,Express Scripts Inc.,US,USD,NASDAQ,4533.0,488205000,0.9274,43.12,19523067989.0,0.008513678064724294,2011-11-30,45.64,0.9274,488205000.0,365445613.5,22281676200.0,23,True,23.0
23,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,CTSH,US1924461023,2257019,CTSH.OQ,Cognizant Technology Solutions,US,USD,NASDAQ,9533.0,303482436,1.0,64.15,19468398269.0,0.008489837529198277,2011-11-30,67.35,1.0,303482436.0,209425507.2,20439542064.6,24,True,24.0
24,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,YHOO,US9843321061,2986539,YHOO.OQ,Yahoo! Inc.,US,USD,NASDAQ,9535.0,1240298990,0.9378,14.62,17005287983.0,0.007415717005480882,2011-11-30,15.71,0.9378,1262612131.0,490981620.8,19835636578.010002,25,True,25.0
25,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,ISRG,US46120E6023,2871301,ISRG.OQ,Intuitive Surgical Inc.,US,USD,NASDAQ,4535.0,39287961,1.0,432.0,16972399152.0,0.007401374745380324,2011-11-30,435.0,1.0,39287961.0,154731718.3,17090263035.0,26,True,26.0
26,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,INTU,US4612021034,2459020,INTU.OQ,Intuit Inc.,US,USD,NASDAQ,9537.0,302580717,0.9411,51.02,14528389525.0,0.0063355836943483545,2011-11-30,53.24,0.9411,302580717.0,141388017.4,16109397373.08,27,True,27.0
27,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,WYNN,US9831341071,2963811,WYNN.OQ,Wynn Resorts Ltd.,US,USD,NASDAQ,5752.0,124757759,0.6446,102.2,8218806618.0,0.0035840818492924556,2011-11-30,120.56,0.6446,124757759.0,495775593.3,15040795425.04,28,True,28.0
28,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,PCAR,US6937181088,2665861,PCAR.OQ,Paccar Inc.,US,USD,NASDAQ,2753.0,358217233,1.0,35.5,12716711772.0,0.005545541824148672,2011-11-30,40.57,1.0,362680340.0,138476699.1,14713941393.8,29,True,29.0
29,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,BRCM,US1113201073,2235822,BRCM.OQ,Broadcom Corp.,US,USD,NASDAQ,9576.0,484700000,1.0,27.74,13445578000.0,0.005863387995710348,2011-11-30,30.34,1.0,484700000.0,290664575.5,14705798000.0,30,True,30.0
30,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,CMCSK,US20030N2009,2089687,CMCSK.OQ,COMCAST SPECIAL 'A',US,USD,NASDAQ,5553.0,622816473,1.0,22.71,14144162102.0,0.006168028646908897,2011-11-30,22.37,1.0,650044422.0,106915846.7,14541493720.140001,31,True,31.0
31,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,US014R,US65248E2037,B03DLY6,NWS.OQ,NEWS CORP.'B',US,USD,NASDAQ,5553.0,798520953,0.5456,17.31,7541500183.0,0.0032887200269597623,2011-11-30,17.85,0.5456,798520953.0,90364906.92,14253599011.050001,32,True,32.0
32,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,AMAT,US0382221051,2046552,AMAT.OQ,Applied Materials Inc.,US,USD,NASDAQ,9576.0,1321381300,1.0,10.14,13398806382.0,0.005842991688201578,2011-11-30,10.78,1.0,1321381300.0,185449980.4,14244490414.0,33,True,33.0
33,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,ATVI,US00507V1098,2575818,ATVI.OQ,Activision Blizzard Inc.,US,USD,NASDAQ,3747.0,1142815142,0.3712,11.65,4942081225.0,0.0021551576085825754,2011-11-30,12.42,0.3712,1142815142.0,129155202.5,14193764063.64,34,True,34.0
34,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,NTAP,US64110D1046,2630643,NTAP.OQ,NetApp Inc.,US,USD,NASDAQ,9572.0,368419472,1.0,35.16,12953628636.0,0.005648857241035841,2011-11-30,36.83,1.0,372389616.0,289806933.9,13715109557.279999,35,True,35.0
35,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,ADBE,US00724F1012,2008154,ADBE.OQ,Adobe Systems Inc.,US,USD,NASDAQ,9537.0,493866593,1.0,27.5,13581331308.0,0.005922587705570732,2011-11-30,27.42,1.0,493866593.0,192588511.4,13541821980.060001,36,True,36.0
36,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,CTXS,US1773761002,2182553,CTXS.OQ,Citrix Systems Inc.,US,USD,NASDAQ,9537.0,187774447,1.0,61.51,11550006235.0,0.005036761373046117,2011-11-30,71.34,1.0,187774447.0,170045559.3,13395829048.980001,37,True,37.0
37,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,ALXN,US0153511094,2036070,ALXN.OQ,Alexion Pharmaceuticals Inc.,US,USD,NASDAQ,4573.0,185147112,1.0,67.27,12454846224.0,0.005431346710287944,2011-11-30,68.66,1.0,183260094.0,93927865.5,12582638054.039999,38,True,38.0
38,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,FAST,US3119001044,2332262,FAST.OQ,Fastenal Co.,US,USD,NASDAQ,2797.0,294861424,1.0,41.48,12230851868.0,0.005333666579461491,2011-11-30,41.64,1.0,294861424.0,99224313.29,12278029695.36,39,True,39.0
39,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,SYMC,US8715031089,2861078,SYMC.OQ,Symantec Corp.,US,USD,NASDAQ,9537.0,737162808,1.0,15.29,11271219334.0,0.004915187144799128,2011-11-30,16.34,1.0,749745683.0,142922694.2,12250844460.22,40,True,40.0
40,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,ALTR,US0214411003,2021690,ALTR.OQ,Altera Corp.,US,USD,NASDAQ,9576.0,322223655,1.0,34.06,10974937689.0,0.004785983756098225,2011-11-30,37.65,1.0,322223655.0,208231993.6,12131720610.75,41,True,41.0
41,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,WFMI,US9668371068,2963899,WFM.OQ,Whole Foods Market Inc.,US,USD,NASDAQ,5337.0,175712740,0.9176,66.02,10644669355.0,0.0046419593500861625,2011-11-30,68.09,0.9011,175712740.0,141698049.4,11964280466.6,42,True,42.0
42,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,SNDK,US80004C1018,2765802,SNDK.OQ,SanDisk Corp.,US,USD,NASDAQ,9576.0,238371732,1.0,46.91,11182017948.0,0.004876287936756669,2011-11-30,49.28,1.0,238371732.0,371757482.4,11746958952.960001,43,True,43.0
43,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,CHRW,US12541W2098,2116228,CHRW.OQ,C.H. Robinson Worldwide Inc.,US,USD,NASDAQ,2779.0,165315837,1.0,65.49,10826534165.0,0.004721267502089456,2011-11-30,68.49,1.0,165315837.0,83448195.61,11322481676.13,44,True,44.0
44,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,CA,US12673P1057,2214832,CA.OQ,CA Inc.,US,USD,NASDAQ,9537.0,493391769,0.745,19.88,7307428134.0,0.003186645185533241,2011-11-30,21.19,0.7562,504696161.0,84211799.69,10694511651.59,45,True,45.0
45,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,PAYX,US7043261079,2674458,PAYX.OQ,Paychex Inc.,US,USD,NASDAQ,2795.0,363672900,0.8911,29.6,9592440067.0,0.0041831000451166,2011-11-30,29.11,0.8911,363672900.0,102213564.2,10586518119.0,46,True,46.0
46,2011-12-19,SWUSACGV,STOXX US All Cap,,Gross Return,USD,2455.16,2411,0.8886,1.32e+19,5359023509,ORLY,US67103H1077,B65LWX6,ORLY.OQ,O'Reilly Automotive Inc.,US,USD,NASDAQ,5379.0,128328282,0.8636,78.93,8747362341.0,0.003814576014831654,2011-11-30,77.19,1.0,135943785.0,88217681.37,10493500764.15,47,True,47.0
