,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight
136076,2020-09-21,1245,CN25JP,CNE000000LT3,GUANGDONG PRVL.EXPR.'B',CN,HKD,50206060.0,1.0,187592197.0,0.0001431265148498847
135921,2020-09-21,1245,CN24W1,CNE0000004C0,SHAI.CHLOR-ALKALI CHM. 'B',CN,USD,55201000.0,1.0,174820800.0,0.00014101370615913532
135130,2020-09-21,1245,TR202O,TRAVKGYO91Q3,VAKIF GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,63155470.0,0.00013884962682006842
134318,2020-09-21,1245,CN0V5Z,CNE100001SH0,DYNAGREEN ENV.PROTC.GP. 'H',CN,CNY,65103035.0,1.0,163260998.0,0.0001382264104547133
134995,2020-09-21,1245,MY00ZJ,MYL5143OO002,LUXCHEM CORPORATION,MY,MYR,55201000.0,1.0,74706913.0,0.00013807306687708802
135640,2020-09-21,1245,PL90GZ,PLSLVCR00029,SELVITA,PL,PLN,20103010.0,1.0,133425858.0,0.00013728868946027113
135120,2020-09-21,1245,TR00DX,TREOZAK00014,OZAK GAYRIMENKUL YATIRIM ORT.,TR,TRY,35102000.0,1.0,46193995.0,0.0001368841113746883
134984,2020-09-21,1245,MY504T,MYL5024OO004,HUP SENG INDUSTRIES,MY,MYR,45102020.0,1.0,87480994.0,0.00013110106929600896
135936,2020-09-21,1245,CN2528,CNE000000DX2,SHAI.HAIXIN GROUP 'B',CN,USD,55101020.0,1.0,153238421.0,0.00012974915809452553
134911,2020-09-21,1245,MY90PI,MYL9296OO004,RCE CAPITAL,MY,MYR,30201020.0,1.0,78236611.0,0.00012751715626075754
135934,2020-09-21,1245,CN2539,CNE000000NL6,HUANGSHAN TOURISM DEV. 'B',CN,USD,40501015.0,1.0,174808267.0,0.0001274086888051551
136146,2020-09-21,1245,CN25MS,CNE0000009M8,CHINA NAT.ACCORD MDC.'B',CN,HKD,20103015.0,1.0,166422659.0,0.000123652176842322
136209,2020-09-21,1245,PK50FT,PK0109001013,SYSTEMS,PK,PKR,10101010.0,1.0,120345195.0,0.00012358201038630996
136340,2020-09-21,1245,TH907Q,TH8794010000,PRARAM 9 HOSPITAL,TH,THB,20101010.0,0.77951,81450941.0,0.00012305429186111296
135955,2020-09-21,1245,CN256C,CNE0000006W3,SHAI.HIGHLY (GP.) 'B',CN,USD,50204000.0,1.0,147313354.0,0.00012163104641896213
136435,2020-09-21,1245,EG7023,EGS3D061C015,EGYPT IRON & STEEL,EG,EGP,55102010.0,1.0,32809525.0,0.00011916637418530494
136217,2020-09-21,1245,PK21Q2,PK0045001010,BANK OF PUNJAB,PK,PKR,30101010.0,1.0,65939693.0,0.00011484966740066014
136437,2020-09-21,1245,EG7012,EGS30AL1C012,OBOUR LAND FOR FOOD INDUSTRIES,EG,EGP,45102020.0,1.0,131154278.0,0.00011360683876288782
134084,2020-09-21,1245,CN09IQ,CNE100000262,BEIJING NORTH STAR 'H',CN,CNY,35101010.0,1.0,142315278.0,0.00011310187312422765
136258,2020-09-21,1245,ID11SP,ID1000124308,KRESNA GRAHA INVESTAMA,ID,IDR,30202015.0,1.0,83279685.0,0.00011253734742161017
135961,2020-09-21,1245,CN24X2,CNE000000FD9,SHANGHAI DIESEL ENN.'B',CN,USD,50204030.0,1.0,147573244.0,0.00011246695826467874
134996,2020-09-21,1245,MY20CY,MYL5066OO005,NTPM HOLDINGS,MY,MYR,45201020.0,1.0,92341467.0,0.00011242944241054275
135118,2020-09-21,1245,TR80C4,TRACEMTS91G6,CEMTAS CK.MAKINA SANVETC,TR,TRY,55102010.0,1.0,69439163.0,0.0001117908477281274
135139,2020-09-21,1245,TR00TD,TRERGYO00019,REYSAS GAYRIMENKUL,TR,TRY,35102020.0,1.0,47265017.0,0.0001107648183094563
134931,2020-09-21,1245,MY604U,MYL7095OO002,PIE INDUSTRIAL,MY,MYR,50202010.0,1.0,68789096.0,0.00011022198664683808
134913,2020-09-21,1245,MY508X,MYL5219OO000,PESTECH INTERNATIONAL,MY,MYR,50101015.0,1.0,62672884.0,0.00010751831791375558
135623,2020-09-21,1245,PL002C,PLAB00000019,AB,PL,PLN,10101010.0,1.0,98049347.0,0.00010648198979812153
134955,2020-09-21,1245,MY806Y,MYL7765OO000,RAPID SYNERGY,MY,MYR,50204000.0,1.0,96787109.0,0.00010605375533432502
134978,2020-09-21,1245,MY00XH,MYQ0083OO004,NOTION VTEC,MY,MYR,10102015.0,1.0,99672345.0,0.00010198820529185432
134979,2020-09-21,1245,MY90IB,MYL7089OO005,LII HEN INDS.,MY,MYR,40202015.0,1.0,82403614.0,9.917618067461337e-05
135678,2020-09-21,1245,PL00HR,PLOPNPL00013,OPONEO PL SERIES A B,PL,PLN,40101010.0,1.0,61497600.0,9.867918677641342e-05
136237,2020-09-21,1245,PK807O,PK0070701013,HIGHNOON LABORATORIES,PK,PKR,20103015.0,1.0,62827870.0,9.809231712722286e-05
135129,2020-09-21,1245,TR00G0,TRAEGGUB91E8,EGE GUBRE SANAYI,TR,TRY,55201000.0,1.0,63342861.0,9.772422456749725e-05
135128,2020-09-21,1245,TR00J3,TRAARENA91U1,ARENA BILGISAYAR,TR,TRY,10102030.0,1.0,77415370.0,9.755374618703059e-05
135677,2020-09-21,1245,PL90CV,PLAMBRA00013,AMBRA,PL,PLN,45101015.0,1.0,45827816.0,9.634149679045902e-05
135080,2020-09-21,1245,TR00AU,TRAOKANT91B5,IHLAS GAYMEN.PROJE GELISTIRME,TR,TRY,40204020.0,1.0,97499438.0,9.477246356619603e-05
135624,2020-09-21,1245,PL008I,PLR220000018,R22,PL,PLN,10101020.0,1.0,43040751.0,9.4416736548499e-05
135636,2020-09-21,1245,PL503I,PLMBION00016,MABION,PL,PLN,20103010.0,1.0,65914135.0,9.363184898123305e-05
135660,2020-09-21,1245,PL00GQ,PLMLSTM00015,ML SYSTEM,PL,PLN,60102020.0,1.0,33789535.0,9.319810047537185e-05
135112,2020-09-21,1245,518610,TRAALGYO91Q5,ALARKO GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,65261609.0,9.086577903992384e-05
135681,2020-09-21,1245,PL90AT,PLVIGOS00015,VIGOSYS,PL,PLN,10102010.0,1.0,71564537.0,9.018771935382225e-05
134924,2020-09-21,1245,MY9070,MYL5105OO001,CAN-ONE,MY,MYR,50203030.0,1.0,66322564.0,8.953182393376581e-05
135643,2020-09-21,1245,PL90H0,PLENTER00017,ENTER AIR,PL,PLN,40501010.0,1.0,56529522.0,8.611067963574628e-05
135671,2020-09-21,1245,PL00NX,PLVOXEL00014,VOXEL,PL,PLN,20103010.0,1.0,52508713.0,8.514254589493075e-05
134959,2020-09-21,1245,MY248Y,MYL1724OO003,PARAMOUNT,MY,MYR,35101010.0,1.0,75732513.0,8.436425979451006e-05
136189,2020-09-21,1245,PK205G,PK0077901012,LOTTE CHEMICAL PAKISTAN,PK,PKR,55201020.0,1.0,30158056.0,8.433532575805619e-05
134950,2020-09-21,1245,MY50UJ,MYL5196OO000,BERJAYA FOOD,MY,MYR,40501040.0,1.0,62199028.0,8.395013083275202e-05
135137,2020-09-21,1245,B03MX2,TRAPETUN91A5,PETUN ET VE UN,TR,TRY,45102020.0,1.0,44012204.0,8.335042014357231e-05
134934,2020-09-21,1245,MY90NG,MYL7229OO007,FAVELLE FAVCO,MY,MYR,50204020.0,1.0,53299318.0,8.291898052766486e-05
136449,2020-09-21,1245,EG6055,EGS30031C016,ARABIAN FOOD INDS.,EG,EGP,45102020.0,1.0,59352813.0,8.28973634462653e-05
134983,2020-09-21,1245,MY90LE,MYL7167OO009,JOHORE TIN,MY,MYR,45102020.0,1.0,81498846.0,8.195619809794525e-05
136206,2020-09-21,1245,PK30IU,PK0015201012,GUL AHMED TEXTILE MILLS,PK,PKR,55101020.0,1.0,32921865.0,7.757895848224222e-05
134974,2020-09-21,1245,MY90B4,MYL5228OO001,ELK-DESA RESOURCES,MY,MYR,30201020.0,1.0,64487957.0,7.660143013735954e-05
136216,2020-09-21,1245,PK70BR,PK0109901014,MUGHAL IRON & STEEL,PK,PKR,55102010.0,1.0,68095383.0,7.656758391753452e-05
135146,2020-09-21,1245,TR00M6,TRAMNDRS91B0,MENDERES,TR,TRY,40204020.0,1.0,47596877.0,7.64645677093039e-05
134990,2020-09-21,1245,MY50J8,MYL7231OO003,WELLCALL HOLDINGS,MY,MYR,50205010.0,1.0,93273852.0,7.586763911607645e-05
136240,2020-09-21,1245,PK901J,PK0016401017,SERVICE INDUSTRIES,PK,PKR,40101015.0,1.0,50103497.0,7.348583986597815e-05
136215,2020-09-21,1245,PK21EQ,PK0060301014,JAHANGIR SIDDIQUI & CO.,PK,PKR,30202015.0,1.0,43660511.0,7.305255259913674e-05
134998,2020-09-21,1245,MY90SL,MYQ0012OO003,THREE-A RES.,MY,MYR,45102020.0,1.0,54898657.0,7.191070624485278e-05
135109,2020-09-21,1245,TR00CW,TREINDX00019,INDEKS BILGISAYAR SISTEMLERI,TR,TRY,10102030.0,1.0,70619185.0,7.165707738014452e-05
135105,2020-09-21,1245,TR00BV,TRECMAS00010,CEMAS DOKUM SANAYI,TR,TRY,55102015.0,1.0,90787879.0,7.13000755951673e-05
136230,2020-09-21,1245,PK009I,PK0040301019,CENTURY PAPER & BOARD MILLS,PK,PKR,55101015.0,1.0,36766740.0,7.028869147788079e-05
135093,2020-09-21,1245,TR802U,TRAKLBMO91C0,DOGTAS KELEBEK,TR,TRY,40202015.0,1.0,41281670.0,6.961534795623495e-05
135673,2020-09-21,1245,PL00MW,PLUNMOT00013,UNIMOT,PL,PLN,65102020.0,1.0,29108535.0,6.777739218199779e-05
134906,2020-09-21,1245,MY00YI,MYQ0151OO009,KELINGTON GROUP,MY,MYR,50202025.0,1.0,67272926.0,6.707659639888764e-05
135100,2020-09-21,1245,B0YBSZ,TREREYS00015,REYSAS LOGISTICS,TR,TRY,50206060.0,1.0,62832791.0,6.64256474313247e-05
136214,2020-09-21,1245,PK704K,PK0100401014,AMRELI STEELS,PK,PKR,55102010.0,1.0,23074348.0,6.511071552879041e-05
134927,2020-09-21,1245,MY705W,MYL5226OO005,GABUNGAN AQRS,MY,MYR,50101015.0,1.0,54796990.0,6.35274420528369e-05
135142,2020-09-21,1245,518606,TRAIHEVA91H5,IHLAS EV,TR,TRY,40202020.0,1.0,57468394.0,6.291604912521799e-05
135108,2020-09-21,1245,TR305S,TRETKNO00010,TEKNOSA IC VE DIS TICARET NPV,TR,TRY,40401030.0,1.0,40062108.0,6.15527234884862e-05
136233,2020-09-21,1245,PK004D,PK0068801015,UNITY FOODS,PK,PKR,40204020.0,1.0,64410474.0,6.152017821256357e-05
135099,2020-09-21,1245,ET022,TRAVANET91A5,METRO TICARI MALI YATIRIMLAR,TR,TRY,45102020.0,1.0,53963827.0,5.956715176305116e-05
136438,2020-09-21,1245,EG9047,EGS72AQ1C016,ARAB FOR ASTMGMT.&. DEV.,EG,EGP,35101010.0,1.0,48586432.0,5.893680268536035e-05
136221,2020-09-21,1245,PK806N,PK0007101014,GHANDHARA INDUSTRIES,PK,PKR,50206015.0,1.0,26067992.0,5.847615052381006e-05
136198,2020-09-21,1245,PK805M,PK0107501014,AVANCENO,PK,PKR,10101010.0,1.0,24795907.0,5.8390138895287424e-05
134904,2020-09-21,1245,MY50PE,MYL7036OO006,BORNEO OIL,MY,MYR,50203000.0,1.0,66887974.0,5.6767298967602784e-05
134954,2020-09-21,1245,MY606W,MYL9261OO008,GADANG HOLDINGS,MY,MYR,50101010.0,1.0,55372002.0,5.6108871765390614e-05
134910,2020-09-21,1245,MY90HA,MYL7070OO005,VIZIONE HOLDINGS,MY,MYR,40203010.0,1.0,60588575.0,5.478920116915273e-05
136204,2020-09-21,1245,PK502G,PK0005201014,FEROZSONS LAB,PK,PKR,20103015.0,1.0,42084151.0,5.447370283714762e-05
135124,2020-09-21,1245,TR00O8,TRAPENGD91A8,PENGUEN GIDA SANAYI,TR,TRY,45102020.0,1.0,57983054.0,5.42271671984342e-05
135664,2020-09-21,1245,PL50BQ,PLTORPL00016,TORPOL,PL,PLN,50101010.0,1.0,39064012.0,5.313780321837223e-05
135140,2020-09-21,1245,TR00QA,TREBRVN00018,BURCELIK VANA SANAYII,TR,TRY,50204000.0,1.0,25250194.0,5.1246862907626955e-05
135134,2020-09-21,1245,TR00RB,TREGREL00017,GERSAN ELEKTRIK,TR,TRY,50202040.0,1.0,57431420.0,5.038137549790724e-05
136239,2020-09-21,1245,PK006F,PK0084801015,BANKISLAMI PAKISTAN,PK,PKR,30101010.0,0.4427368,14316863.0,4.9301499434114434e-05
135668,2020-09-21,1245,PL00EO,PLCTINT00018,CI GAMES,PL,PLN,40203040.0,1.0,38254007.0,4.9190804853689895e-05
135126,2020-09-21,1245,TR00N7,TRAOZFIN91P5,OZDRI.GAYMEN.YATOTA.,TR,TRY,35102000.0,1.0,33108963.0,4.888718263381724e-05
135114,2020-09-21,1245,TR80E6,TREADSE00015,ADESE TICARET,TR,TRY,45201010.0,1.0,32249150.0,4.8772861837504316e-05
136229,2020-09-21,1245,PK709P,PK0092901013,AISHA STEEL MILLS,PK,PKR,55102010.0,1.0,18815746.0,4.8606112813530865e-05
136193,2020-09-21,1245,PK70AQ,PK0104801011,PAKISTAN STOCK EXCHANGE LTD.,PK,PKR,30202015.0,1.0,79544549.0,4.853158897237112e-05
135098,2020-09-21,1245,TR009T,TRAMTEKS91B0,ISIKLAR ENE YAPI AS,TR,TRY,40204020.0,1.0,59835597.0,4.742591092097894e-05
136231,2020-09-21,1245,PK008H,PK0028801014,TARIQ GLASS INDUSTRIES,PK,PKR,40202015.0,1.0,24655223.0,4.614516629581912e-05
135123,2020-09-21,1245,ET008,TRATEKTU91K2,TEK-ART INSAAT TIC. TURISM,TR,TRY,40501025.0,1.0,36830512.0,4.452494172187662e-05
136207,2020-09-21,1245,PK20BM,PK0048001017,NISHA CHUNIAN,PK,PKR,55101020.0,1.0,36197008.0,4.441956276228174e-05
135121,2020-09-21,1245,TR602S,TREPGYO00013,PANORA GYM YAT,TR,TRY,35102045.0,1.0,37581967.0,4.440761248355546e-05
134916,2020-09-21,1245,MY50VK,MYL5095OO004,HEVEABOARD,MY,MYR,55101010.0,1.0,47217359.0,4.4037040761254186e-05
136210,2020-09-21,1245,PK802J,PK0033901015,POWER CEMENT,PK,PKR,50101030.0,1.0,25892989.0,4.344963108483996e-05
135662,2020-09-21,1245,PL00CM,PLLUBAW00013,LUBAWA,PL,PLN,50201020.0,1.0,24510881.0,4.322679978105074e-05
135102,2020-09-21,1245,TR703U,TRAERBOS91G8,ERBOSAN ERCIYAS BORU,TR,TRY,55102010.0,1.0,39710042.0,4.320122723825326e-05
135627,2020-09-21,1245,PL90J2,PLRNBWT00031,RAINBOW TOURS SR.B C2 E,PL,PLN,40501015.0,1.0,28060937.0,4.2153140766012536e-05
136220,2020-09-21,1245,PK50CQ,PK0026201019,GENERAL TYRE & RUBBER,PK,PKR,40101015.0,1.0,22939909.0,4.193703804516566e-05
136222,2020-09-21,1245,PK21R3,PK0075101011,AZGARD NINE,PK,PKR,40204020.0,1.0,41503549.0,4.191567438699269e-05
135679,2020-09-21,1245,PL00JT,PLQRCUS00012,QUERCUS,PL,PLN,30202010.0,1.0,30687139.0,4.147659690583381e-05
135145,2020-09-21,1245,TR00P9,TRAUSAKW91F6,USAK SERAMIK SANAYI,TR,TRY,50101035.0,1.0,44522962.0,3.8573240615585234e-05
136234,2020-09-21,1245,PK003C,PK0045501019,CHERAT PACKAGING,PK,PKR,50203030.0,1.0,35439920.0,3.446835135504136e-05
135663,2020-09-21,1245,PL107I,PLCMRAY00029,CORMAY,PL,PLN,20102010.0,1.0,27325171.0,3.4046991280354234e-05
136235,2020-09-21,1245,PK005E,PK0083801016,HUM NETWORK,PK,PKR,40301010.0,0.6234896,17200928.0,3.2927045853141344e-05
135144,2020-09-21,1245,TR00SC,TREKTMR00015,KMC.ARU.EKIPMAN SANVETC.,TR,TRY,50206015.0,1.0,35713838.0,2.970836483131971e-05
135119,2020-09-21,1245,TR903W,TREITFK00018,ITTIFAK HOLDING,TR,TRY,40401010.0,1.0,44472641.0,2.9422562840537388e-05
136451,2020-09-21,1245,EG5021,EGS694A1C018,PORTO GROUP,EG,EGP,35101010.0,1.0,30911653.0,2.8552022596447964e-05
136225,2020-09-21,1245,PK501F,PK0004701014,PAKISTAN REFINERY,PK,PKR,60101020.0,1.0,55070561.0,2.8449753599453323e-05
136224,2020-09-21,1245,PK50IW,PK0032101013,CRESCENT STEEL,PK,PKR,55102010.0,1.0,31273291.0,2.7257369782950496e-05
136190,2020-09-21,1245,PK21DP,PK0098301010,NISHAT CHUNIAN POWER,PK,PKR,65101015.0,1.0,16195676.0,2.494454572430386e-05
136194,2020-09-21,1245,PK50HV,PK0038101017,DEWAN CEMENT,PK,PKR,50101030.0,1.0,13543349.0,2.2433374108988864e-05
137809,2020-12-21,1222,KR209M,KR7084990001,HELIXMITH,KR,KRW,20103010.0,1.0,919797772.0,0.0005586448710800017
138611,2020-12-21,1222,CN8F2O,KYG2118N1079,CHINA HARMONY NEW ENERGY AUTO HOLDING,CN,HKD,40401030.0,1.0,363162547.0,0.0005579156326018457
137121,2020-12-21,1222,TW1INV,TW0005306005,KMC KUEI MENG INTL.,TW,TWD,40101025.0,1.0,396368059.0,0.0005568706551345027
138779,2020-12-21,1222,ID20DA,ID1000092406,SUMMARECON AGUNG,ID,IDR,35101010.0,1.0,547297362.0,0.0005554196111361124
137493,2020-12-21,1222,MY80B3,MYQ0128OO007,FRONTKEN CORPORATION,MY,MYR,50204000.0,1.0,563534291.0,0.0005542745932956712
138107,2020-12-21,1222,KR11MZ,KR7082270000,GemVax & Kael,KR,KRW,10102010.0,1.0,725896037.0,0.0005539972790516238
138830,2020-12-21,1222,PH309I,PHY6885F1067,PETRON,PH,PHP,60101020.0,1.0,254985934.0,0.0005520171583310039
137370,2020-12-21,1222,ZA00V4,ZAE000282356,NINETY ONE,ZA,ZAR,30202010.0,1.0,356173414.0,0.0005515119445483094
137326,2020-12-21,1222,TH50M1,TH0833010Y05,SUPER ENERGY CORP,TH,THB,60102010.0,0.803147,414573882.0,0.0005514719980434066
137118,2020-12-21,1222,TW07D9,TW0005469001,HANNSTAR BOARD,TW,TWD,10102015.0,1.0,507448385.0,0.0005513015613139954
137171,2020-12-21,1222,TW014U,TW0001304004,USI Corp,TW,TWD,50203015.0,1.0,592713572.0,0.0005502733983658501
137333,2020-12-21,1222,TH21LY,TH0975010008,ESSO THAILAND,TH,THB,60101020.0,1.0,291689743.0,0.0005499316214054935
138417,2020-12-21,1222,IN03S0,INE126A01031,EID Parry,IN,INR,45102020.0,1.0,453885387.0,0.0005494524256679529
137072,2020-12-21,1222,TW019Z,TW0001319002,Tong Yang Ind,TW,TWD,40101025.0,1.0,594000907.0,0.0005489601091807489
137673,2020-12-21,1222,KR011D,KR7000150003,DOOSAN,KR,KRW,50101010.0,1.0,596656187.0,0.0005475034828404988
138721,2020-12-21,1222,PK217J,PK0053401011,FAUJI FERTILIZER,PK,PKR,55201015.0,1.0,399934784.0,0.0005463601733933097
138763,2020-12-21,1222,ID202Z,ID1000106701,AKR CORPORINDO,ID,IDR,60101035.0,1.0,403618223.0,0.0005453779964866892
137140,2020-12-21,1222,TW026X,TW0002023009,Yieh Phui,TW,TWD,55102010.0,1.0,644898672.0,0.0005451994215982399
138142,2020-12-21,1222,PL402G,PLENERG00022,ENERGA,PL,PLN,65101015.0,1.0,177110021.0,0.0005449508952795363
137336,2020-12-21,1222,TH20W8,TH0256A10Z04,QUALITY HOUSES,TH,THB,35101010.0,0.5331911,333593528.0,0.0005448061511120869
138508,2020-12-21,1222,CN8CXG,KYG211411098,CHINA LILANG,CN,HKD,40204020.0,1.0,310418495.0,0.0005447734978802149
137229,2020-12-21,1222,TW103T,TW0001789006,SCINOPHARM TAIWAN,TW,TWD,20103010.0,1.0,390931682.0,0.0005444462014931345
137622,2020-12-21,1222,486998,TRATSKBW91N0,T.S.K.B.,TR,TRY,30101010.0,1.0,296805715.0,0.0005434709380107717
137057,2020-12-21,1222,TW017X,TW0001313005,UPC Tech,TW,TWD,55201000.0,1.0,551355444.0,0.0005423574060452243
137178,2020-12-21,1222,TW40C5,TW0008150004,CHIPMOS TECHNOLOGIES,TW,TWD,10102010.0,1.0,791608668.0,0.0005387871757726952
137114,2020-12-21,1222,TW11KB,TW0008926007,TCC,TW,TWD,65101010.0,1.0,588444206.0,0.0005371148690301801
137409,2020-12-21,1222,MY22ZN,MYL4162OO003,BRIT.AMER.TOB.(MALAYSIA),MY,MYR,45103010.0,1.0,505372696.0,0.0005353004324295806
137981,2020-12-21,1222,KR06S9,KR7093370005,FOOSUNG,KR,KRW,55201020.0,1.0,811917962.0,0.0005337019006436296
138106,2020-12-21,1222,KR63QA,KR7101490001,S&S TECH,KR,KRW,10102010.0,1.0,666834360.0,0.0005333003416288686
137464,2020-12-21,1222,MY21BY,MYL8664OO004,SP SETIA,MY,MYR,35101010.0,1.0,355625237.0,0.0005328763607659035
137198,2020-12-21,1222,TW1ON1,TW0006446008,PHARMAESSENTIA,TW,TWD,20103010.0,1.0,852115668.0,0.0005326477952588932
137608,2020-12-21,1222,427764,TRADOHOL91Q8,DOGAN SIRKETLER GRUBU,TR,TRY,50203000.0,1.0,436946878.0,0.0005323380808842157
137354,2020-12-21,1222,TH513J,TH6253010008,PLAN B MEDIA,TH,THB,40301020.0,0.8910711,392356925.0,0.0005318461319468741
137086,2020-12-21,1222,TW02D4,TW0002104007,INTERNATIONAL CSRC INV HLDG,TW,TWD,55201020.0,1.0,673358015.0,0.0005314185776107021
137390,2020-12-21,1222,ZA113E,ZAE000191342,ALLIED ELECTRONICS A,ZA,ZAR,10101010.0,1.0,95203341.0,0.0005301006197436269
137035,2020-12-21,1222,TW1AKK,TW0006214000,SYSTEX,TW,TWD,10101010.0,1.0,649626591.0,0.0005295091701827359
137066,2020-12-21,1222,TW1998,TW0001808004,RUN LONG CONSTRUCTION,TW,TWD,50101010.0,1.0,389661131.0,0.0005275798878342241
137291,2020-12-21,1222,TW08UR,TW0009940007,Sinyi Realty,TW,TWD,35101015.0,1.0,329138149.0,0.0005244793942533217
137732,2020-12-21,1222,KR826R,KR7183490002,ENZYCHEM LIFE SCIENCES,KR,KRW,20103015.0,1.0,678320924.0,0.000524327287928666
138783,2020-12-21,1222,ID90BF,ID1000150402,MNC VISION NETWORKS,ID,IDR,40301010.0,0.6195787,164749032.0,0.0005215617004819556
137238,2020-12-21,1222,TW9031,TW0006670003,FUSHENG PRECISION,TW,TWD,40203050.0,1.0,717096124.0,0.0005211909085443809
137196,2020-12-21,1222,TW124W,TW0009938001,Taiwan Paiho,TW,TWD,55101020.0,1.0,712547149.0,0.0005198222879078479
137514,2020-12-21,1222,BR1159,BRSTBPACNOR3,SANTOS BRASIL PARTICIPACOES ON,BR,BRL,50206060.0,1.0,516349914.0,0.0005191491391575733
138747,2020-12-21,1222,712495,GRS204003008,GR. SARANTIS,GR,EUR,45201020.0,1.0,378373645.0,0.0005181616976085862
138659,2020-12-21,1222,619728,HK0308001558,CTII.INTL.INV.HK.,CN,HKD,40501015.0,1.0,302497120.0,0.0005161106623380499
137372,2020-12-21,1222,ZA20KV,ZAE000081949,INVESTEC,ZA,ZAR,30101010.0,1.0,652138279.0,0.0005145032767860743
138203,2020-12-21,1222,MX10XH,MX01HE010008,GRUPO HERDEZ,MX,MXN,45102020.0,1.0,337333459.0,0.0005136116340991929
137293,2020-12-21,1222,TW154Z,TW0005434005,TOPCO SCIENT,TW,TWD,10102010.0,1.0,768573633.0,0.0005135232961886925
137505,2020-12-21,1222,MY240Q,MYL3859OO005,MAGNUM BHD,MY,MYR,40501020.0,1.0,556018138.0,0.0005128111352696829
137046,2020-12-21,1222,TW03KC,TW0002392008,Cheng Uei,TW,TWD,10102015.0,1.0,588926494.0,0.0005113311792831103
138132,2020-12-21,1222,PL10DO,PLJSW0000015,JSW,PL,PLN,60101040.0,1.0,359566471.0,0.0005082281980275189
137556,2020-12-21,1222,BR1609,BRCAMLACNOR3,CAMIL ALIMENTOS,BR,BRL,45102020.0,1.0,816664481.0,0.0005073667120546111
137533,2020-12-21,1222,BR163C,BRCEABACNOR1,C A MODAS ON,BR,BRL,40204020.0,1.0,250649650.0,0.0005053999857857987
137047,2020-12-21,1222,TW0593,TW0002855004,President Sec,TW,TWD,30202015.0,1.0,606833900.0,0.0005043878549314399
138811,2020-12-21,1222,CL00SP,CL0000001256,Inversiones Aguas Metropolitan,CL,CLP,65102030.0,1.0,331505166.0,0.0005015200561791415
137434,2020-12-21,1222,MY210N,MYL5106TO008,AXIS REAL EST.INV.TST.,MY,MYR,35102020.0,1.0,551918060.0,0.0004998443481796617
137031,2020-12-21,1222,TW301T,TW0002867009,MERCURIES LIFE INSURANCE,TW,TWD,30301010.0,1.0,347521438.0,0.0004997505099040214
137612,2020-12-21,1222,TR304R,TREPEGS00016,PEGASUS HAVA TASIMACILIGI,TR,TRY,40501010.0,1.0,339122795.0,0.0004959675130490921
138580,2020-12-21,1222,HK00MN,CNE100000478,SHENZHEN EXPRESSWAY 'H',CN,HKD,50206060.0,1.0,566937010.0,0.0004941527416186227
137347,2020-12-21,1222,TH21O1,TH0480B10Z01,MBK,TH,THB,50203000.0,0.8064516,297703162.0,0.0004941269397263314
137129,2020-12-21,1222,TW016W,TW0001312007,GRAND PETROCHM,TW,TWD,55201000.0,1.0,619556541.0,0.0004934819701327233
137090,2020-12-21,1222,TW60A5,KYG368891068,FULGENT SUN INTL.(HLDG.),TW,TWD,40204025.0,1.0,523287656.0,0.0004928668085042757
137618,2020-12-21,1222,515183,TRABRYAT91Q2,BORUSAN YATIRIM VE PAZ.,TR,TRY,55102010.0,1.0,404713369.0,0.0004922609649353844
138368,2020-12-21,1222,IN10MS,INE613A01020,Rallis India Ltd,IN,INR,55201015.0,1.0,279201007.0,0.0004909665650163084
138575,2020-12-21,1222,HK13KP,KYG210AW1064,CHINA MERCHANTS LAND,CN,HKD,35101010.0,1.0,187536695.0,0.0004908154242555811
138353,2020-12-21,1222,IN02RY,INE340A01012,Birla Crp,IN,INR,50101030.0,1.0,320673552.0,0.000488890573280432
138522,2020-12-21,1222,HK1AP1,KYG261681079,DAFA PROPERTIES GROUP,CN,HKD,35102040.0,1.0,209001240.0,0.00048781727841838967
137458,2020-12-21,1222,MY90E7,MYL5286OO009,MI TECHNOVATION,MY,MYR,10102010.0,1.0,242793650.0,0.00048699839383896707
137138,2020-12-21,1222,TW1NAN,TW0004736004,TAIDOC TECHNOLOGY,TW,TWD,20102010.0,1.0,349840688.0,0.00048689607163122564
138482,2020-12-21,1222,HK1AR3,KYG622681008,MOBVISTA,CN,HKD,10101020.0,1.0,167892128.0,0.000486774528260138
137320,2020-12-21,1222,TH50R6,TH1041010Z03,GUNKUL ENGINEERING,TH,THB,50202010.0,0.9780439,344575285.0,0.0004867025759783524
137169,2020-12-21,1222,TW20D4,TW0004915004,PRIMAX ELECTRONICS,TW,TWD,10102030.0,1.0,715075160.0,0.0004853722242062386
137193,2020-12-21,1222,TW7073,TW0006196009,MARKETECH INTL.,TW,TWD,10102010.0,1.0,346280997.0,0.0004835100797964988
137147,2020-12-21,1222,TW9097,TW0004968003,RICHWAVE TECHNOLOGY,TW,TWD,10102010.0,1.0,765054577.0,0.0004833047905274675
137250,2020-12-21,1222,TW1N0D,TW0001795003,LOTUS PHARMACEUTICAL,TW,TWD,20103015.0,1.0,276005409.0,0.00048330103111938826
137338,2020-12-21,1222,TH215I,TH0308010Y08,AP THAILAND,TH,THB,35101010.0,0.3811944,229172984.0,0.0004826471980686836
